,vg_b,vg_e,vg_b_max,vg_b_avg,vg_e_max,vg_e_avg,params,locphy,locpro,locbl,loccom,program_length,total_operators,total_operands,vocab_count,unique_operators,unique_operands,v,b,d,e,l,maxnd,miwoc,micwc,mi
0,39.92857142857143,43.532467532467535,7.077922077922078,2.844155844155844,8.194805194805195,2.9805194805194803,8.136363636363637,401.2987012987013,324.81168831168833,52.98051948051948,25.545454545454547,1321.3051948051948,767.0454545454545,554.2597402597403,86.13636363636364,35.83116883116883,50.3051948051948,8505.899662337662,4.728506493506494,198.05592207792208,1713068.6156753248,0.0051428571428571435,4.162337662337662,87.65584415584415,13.415584415584416,101.06493506493507
1,20.198675496688743,22.00662251655629,5.364238410596027,2.0860927152317883,6.139072847682119,2.225165562913907,8.013245033112582,196.17880794701986,161.79470198675497,27.496688741721854,8.052980132450331,710.1324503311258,424.5960264900662,285.5364238410596,58.317880794701985,22.781456953642383,35.5364238410596,4212.699589403974,1.813774834437086,91.49978145695364,434315.57498675503,0.013443708609271519,3.5033112582781456,98.35099337748345,8.033112582781458,106.3907284768212
2,5.046052631578948,5.052631578947368,2.3092105263157894,1.0526315789473684,2.3157894736842106,1.0526315789473684,1.986842105263158,76.34210526315789,60.11842105263158,12.80921052631579,3.6447368421052633,246.93421052631578,152.60526315789474,94.32894736842105,52.05263157894737,23.776315789473685,28.276315789473685,1416.463789473684,0.4955197368421052,39.54786184210526,60744.92824342104,0.027006578947368423,2.1052631578947367,108.21710526315789,7.269736842105263,115.53289473684211
3,4.821192052980132,4.827814569536423,2.2582781456953644,1.0662251655629138,2.2649006622516556,1.0662251655629138,1.9867549668874172,75.43708609271523,58.52980132450331,14.649006622516556,2.390728476821192,238.88079470198676,147.96026490066225,90.9205298013245,51.10596026490066,23.43708609271523,27.66887417218543,1362.1338145695365,0.4715298013245033,38.48533112582782,55011.367278145684,0.02741721854304635,2.052980132450331,108.19867549668874,5.052980132450331,113.25827814569537
